cycSecs,cycMps,cycGrade,cycRoadType
0,0,0,0
1,44.7,0,0
2,44.7,0,0
3,44.7,0,0
4,44.7,0,0
5,44.7,0,0
6,44.7,0,0
7,44.7,0,0
8,44.7,0,0
9,44.7,0,0
10,44.7,0,0
11,44.7,0,0
12,44.7,0,0
13,44.7,0,0
14,44.7,0,0
15,44.7,0,0
16,44.7,0,0
17,44.7,0,0
18,44.7,0,0
19,44.7,0,0
20,44.7,0,0
21,44.7,0,0
22,44.7,0,0
23,44.7,0,0
24,44.7,0,0
25,44.7,0,0
26,44.7,0,0
27,44.7,0,0
28,44.7,0,0
29,44.7,0,0
30,44.7,0,0
31,44.7,0,0
32,44.7,0,0
33,44.7,0,0
34,44.7,0,0
35,44.7,0,0
36,44.7,0,0
37,44.7,0,0
38,44.7,0,0
39,44.7,0,0
40,44.7,0,0
41,44.7,0,0
42,44.7,0,0
43,44.7,0,0
44,44.7,0,0
45,44.7,0,0
46,44.7,0,0
47,44.7,0,0
48,44.7,0,0
49,44.7,0,0
50,44.7,0,0
51,44.7,0,0
52,44.7,0,0
53,44.7,0,0
54,44.7,0,0
55,44.7,0,0
56,44.7,0,0
57,44.7,0,0
58,44.7,0,0
59,44.7,0,0
60,44.7,0,0
61,44.7,0,0
62,44.7,0,0
63,44.7,0,0
64,44.7,0,0
65,44.7,0,0
66,44.7,0,0
67,44.7,0,0
68,44.7,0,0
69,44.7,0,0
70,44.7,0,0
71,44.7,0,0
72,44.7,0,0
73,44.7,0,0
74,44.7,0,0
75,44.7,0,0
76,44.7,0,0
77,44.7,0,0
78,44.7,0,0
79,44.7,0,0
80,44.7,0,0
81,44.7,0,0
82,44.7,0,0
83,44.7,0,0
84,44.7,0,0
85,44.7,0,0
86,44.7,0,0
87,44.7,0,0
88,44.7,0,0
89,44.7,0,0
90,44.7,0,0
91,44.7,0,0
92,44.7,0,0
93,44.7,0,0
94,44.7,0,0
95,44.7,0,0
96,44.7,0,0
97,44.7,0,0
98,44.7,0,0
99,44.7,0,0
100,44.7,0,0
101,44.7,0,0
102,44.7,0,0
103,44.7,0,0
104,44.7,0,0
105,44.7,0,0
106,44.7,0,0
107,44.7,0,0
108,44.7,0,0
109,44.7,0,0
110,44.7,0,0
111,44.7,0,0
112,44.7,0,0
113,44.7,0,0
114,44.7,0,0
115,44.7,0,0
116,44.7,0,0
117,44.7,0,0
118,44.7,0,0
119,44.7,0,0
120,44.7,0,0
121,44.7,0,0
122,44.7,0,0
123,44.7,0,0
124,44.7,0,0
125,44.7,0,0
126,44.7,0,0
127,44.7,0,0
128,44.7,0,0
129,44.7,0,0
130,44.7,0,0
131,44.7,0,0
132,44.7,0,0
133,44.7,0,0
134,44.7,0,0
135,44.7,0,0
136,44.7,0,0
